gene	pathway
ENSG00000121621	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000100911	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000085415	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000164611	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000130177	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000108671	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000125818	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000163539	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000078304	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000243958	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000106588	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000153107	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000030066	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000173692	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000204264	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000130779	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000160551	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000179051	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000101972	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000088986	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000281221	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000066027	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000185627	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000100902	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000062650	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000166579	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000164162	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000240065	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000142856	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000086827	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000206298	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000281540	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000129810	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000153207	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000101162	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000153044	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000153201	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000094880	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000243067	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000264364	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000142507	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000231631	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000161057	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000205220	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000159352	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000141552	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000103035	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000277791	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000143228	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000154001	SEPARATION_OF_SISTER_CHROMATIDS
ENSG00000115525	SIALIC_ACID_METABOLISM
ENSG00000111728	SIALIC_ACID_METABOLISM
ENSG00000177511	SIALIC_ACID_METABOLISM
ENSG00000277926	SIALIC_ACID_METABOLISM
ENSG00000111726	SIALIC_ACID_METABOLISM
ENSG00000119899	SIALIC_ACID_METABOLISM
ENSG00000113532	SIALIC_ACID_METABOLISM
ENSG00000115488	SIALIC_ACID_METABOLISM
ENSG00000204386	SIALIC_ACID_METABOLISM
ENSG00000136840	SIALIC_ACID_METABOLISM
ENSG00000008513	SIALIC_ACID_METABOLISM
ENSG00000110080	SIALIC_ACID_METABOLISM
ENSG00000073849	SIALIC_ACID_METABOLISM
ENSG00000101638	SIALIC_ACID_METABOLISM
ENSG00000070731	SIALIC_ACID_METABOLISM
ENSG00000140557	SIALIC_ACID_METABOLISM
ENSG00000126091	SIALIC_ACID_METABOLISM
ENSG00000228691	SIALIC_ACID_METABOLISM
ENSG00000170266	SIALIC_ACID_METABOLISM
ENSG00000064225	SIALIC_ACID_METABOLISM
ENSG00000162139	SIALIC_ACID_METABOLISM
ENSG00000159921	SIALIC_ACID_METABOLISM
ENSG00000164414	SIALIC_ACID_METABOLISM
ENSG00000223957	SIALIC_ACID_METABOLISM
ENSG00000148488	SIALIC_ACID_METABOLISM
ENSG00000170191	SIALIC_ACID_METABOLISM
ENSG00000234343	SIALIC_ACID_METABOLISM
ENSG00000070526	SIALIC_ACID_METABOLISM
ENSG00000117069	SIALIC_ACID_METABOLISM
ENSG00000135838	SIALIC_ACID_METABOLISM
ENSG00000144057	SIALIC_ACID_METABOLISM
ENSG00000227315	SIALIC_ACID_METABOLISM
ENSG00000160408	SIALIC_ACID_METABOLISM
ENSG00000227129	SIALIC_ACID_METABOLISM
ENSG00000184494	SIALIC_ACID_METABOLISM
ENSG00000095380	SIALIC_ACID_METABOLISM
ENSG00000234846	SIALIC_ACID_METABOLISM
ENSG00000204099	SIALIC_ACID_METABOLISM
ENSG00000157350	SIALIC_ACID_METABOLISM
ENSG00000184005	SIALIC_ACID_METABOLISM
ENSG00000064601	SIALIC_ACID_METABOLISM
ENSG00000137486	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000171564	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000197157	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000126934	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000171560	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000171557	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000262327	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000096968	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000102882	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000127314	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000169032	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000035403	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000077420	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000166913	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000100030	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000174775	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000078061	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000142675	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000159784	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000104413	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000122779	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000122778	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000171435	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000137076	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000089220	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000141480	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000112531	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000127914	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000115414	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000197122	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000141068	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000114416	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000132842	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000149970	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000112941	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000103653	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000116473	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000132155	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000182606	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000177674	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000006459	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000276536	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000006530	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000213281	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000011021	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000164252	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000105939	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000110799	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000133703	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000157764	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000005961	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000184009	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000140575	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000153094	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000197548	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000133030	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000075413	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000138801	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000055147	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000259207	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000160789	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000075624	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000127603	SIGNALING_BY_BRAF_AND_RAF_FUSIONS
ENSG00000127947	SIGNALING_BY_EGFR
ENSG00000146648	SIGNALING_BY_EGFR
ENSG00000170315	SIGNALING_BY_EGFR
ENSG00000160691	SIGNALING_BY_EGFR
ENSG00000063245	SIGNALING_BY_EGFR
ENSG00000282243	SIGNALING_BY_EGFR
ENSG00000177885	SIGNALING_BY_EGFR
ENSG00000107295	SIGNALING_BY_EGFR
ENSG00000138798	SIGNALING_BY_EGFR
ENSG00000150991	SIGNALING_BY_EGFR
ENSG00000174775	SIGNALING_BY_EGFR
ENSG00000085832	SIGNALING_BY_EGFR
ENSG00000221983	SIGNALING_BY_EGFR
ENSG00000136158	SIGNALING_BY_EGFR
ENSG00000147010	SIGNALING_BY_EGFR
ENSG00000136738	SIGNALING_BY_EGFR
ENSG00000127527	SIGNALING_BY_EGFR
ENSG00000140600	SIGNALING_BY_EGFR
ENSG00000179295	SIGNALING_BY_EGFR
ENSG00000070159	SIGNALING_BY_EGFR
ENSG00000115145	SIGNALING_BY_EGFR
ENSG00000197122	SIGNALING_BY_EGFR
ENSG00000115904	SIGNALING_BY_EGFR
ENSG00000124181	SIGNALING_BY_EGFR
ENSG00000121879	SIGNALING_BY_EGFR
ENSG00000103653	SIGNALING_BY_EGFR
ENSG00000110395	SIGNALING_BY_EGFR
ENSG00000089159	SIGNALING_BY_EGFR
ENSG00000109458	SIGNALING_BY_EGFR
ENSG00000152894	SIGNALING_BY_EGFR
ENSG00000145675	SIGNALING_BY_EGFR
ENSG00000185359	SIGNALING_BY_EGFR
ENSG00000276536	SIGNALING_BY_EGFR
ENSG00000141985	SIGNALING_BY_EGFR
ENSG00000143947	SIGNALING_BY_EGFR
ENSG00000213281	SIGNALING_BY_EGFR
ENSG00000102606	SIGNALING_BY_EGFR
ENSG00000076641	SIGNALING_BY_EGFR
ENSG00000164056	SIGNALING_BY_EGFR
ENSG00000151694	SIGNALING_BY_EGFR
ENSG00000070831	SIGNALING_BY_EGFR
ENSG00000133703	SIGNALING_BY_EGFR
ENSG00000148848	SIGNALING_BY_EGFR
ENSG00000144749	SIGNALING_BY_EGFR
ENSG00000273993	SIGNALING_BY_EGFR
ENSG00000137845	SIGNALING_BY_EGFR
ENSG00000127947	SIGNALING_BY_ERBB2
ENSG00000146648	SIGNALING_BY_ERBB2
ENSG00000169752	SIGNALING_BY_ERBB2
ENSG00000171132	SIGNALING_BY_ERBB2
ENSG00000010810	SIGNALING_BY_ERBB2
ENSG00000160691	SIGNALING_BY_ERBB2
ENSG00000103266	SIGNALING_BY_ERBB2
ENSG00000142208	SIGNALING_BY_ERBB2
ENSG00000176105	SIGNALING_BY_ERBB2
ENSG00000185737	SIGNALING_BY_ERBB2
ENSG00000170315	SIGNALING_BY_ERBB2
ENSG00000157168	SIGNALING_BY_ERBB2
ENSG00000166266	SIGNALING_BY_ERBB2
ENSG00000101213	SIGNALING_BY_ERBB2
ENSG00000124882	SIGNALING_BY_ERBB2
ENSG00000177885	SIGNALING_BY_ERBB2
ENSG00000275199	SIGNALING_BY_ERBB2
ENSG00000178568	SIGNALING_BY_ERBB2
ENSG00000138798	SIGNALING_BY_ERBB2
ENSG00000181852	SIGNALING_BY_ERBB2
ENSG00000115904	SIGNALING_BY_ERBB2
ENSG00000150991	SIGNALING_BY_ERBB2
ENSG00000007264	SIGNALING_BY_ERBB2
ENSG00000174775	SIGNALING_BY_ERBB2
ENSG00000174808	SIGNALING_BY_ERBB2
ENSG00000221983	SIGNALING_BY_ERBB2
ENSG00000131504	SIGNALING_BY_ERBB2
ENSG00000141738	SIGNALING_BY_ERBB2
ENSG00000141736	SIGNALING_BY_ERBB2
ENSG00000154229	SIGNALING_BY_ERBB2
ENSG00000072135	SIGNALING_BY_ERBB2
ENSG00000158458	SIGNALING_BY_ERBB2
ENSG00000197122	SIGNALING_BY_ERBB2
ENSG00000067560	SIGNALING_BY_ERBB2
ENSG00000080824	SIGNALING_BY_ERBB2
ENSG00000124181	SIGNALING_BY_ERBB2
ENSG00000121879	SIGNALING_BY_ERBB2
ENSG00000113070	SIGNALING_BY_ERBB2
ENSG00000117020	SIGNALING_BY_ERBB2
ENSG00000109458	SIGNALING_BY_ERBB2
ENSG00000145675	SIGNALING_BY_ERBB2
ENSG00000276536	SIGNALING_BY_ERBB2
ENSG00000112851	SIGNALING_BY_ERBB2
ENSG00000162959	SIGNALING_BY_ERBB2
ENSG00000143947	SIGNALING_BY_ERBB2
ENSG00000213281	SIGNALING_BY_ERBB2
ENSG00000163932	SIGNALING_BY_ERBB2
ENSG00000133703	SIGNALING_BY_ERBB2
ENSG00000065361	SIGNALING_BY_ERBB2
ENSG00000105401	SIGNALING_BY_ERBB2
ENSG00000138592	SIGNALING_BY_ERBB2
ENSG00000105221	SIGNALING_BY_ERBB2
ENSG00000080815	SIGNALING_BY_ERBB4
ENSG00000146648	SIGNALING_BY_ERBB4
ENSG00000169752	SIGNALING_BY_ERBB4
ENSG00000170315	SIGNALING_BY_ERBB4
ENSG00000069869	SIGNALING_BY_ERBB4
ENSG00000078747	SIGNALING_BY_ERBB4
ENSG00000160691	SIGNALING_BY_ERBB4
ENSG00000283030	SIGNALING_BY_ERBB4
ENSG00000185737	SIGNALING_BY_ERBB4
ENSG00000157168	SIGNALING_BY_ERBB4
ENSG00000124882	SIGNALING_BY_ERBB4
ENSG00000177885	SIGNALING_BY_ERBB4
ENSG00000160307	SIGNALING_BY_ERBB4
ENSG00000178568	SIGNALING_BY_ERBB4
ENSG00000138798	SIGNALING_BY_ERBB4
ENSG00000126561	SIGNALING_BY_ERBB4
ENSG00000091831	SIGNALING_BY_ERBB4
ENSG00000150991	SIGNALING_BY_ERBB4
ENSG00000123124	SIGNALING_BY_ERBB4
ENSG00000174775	SIGNALING_BY_ERBB4
ENSG00000174808	SIGNALING_BY_ERBB4
ENSG00000221983	SIGNALING_BY_ERBB4
ENSG00000137693	SIGNALING_BY_ERBB4
ENSG00000135222	SIGNALING_BY_ERBB4
ENSG00000055208	SIGNALING_BY_ERBB4
ENSG00000162736	SIGNALING_BY_ERBB4
ENSG00000131095	SIGNALING_BY_ERBB4
ENSG00000143801	SIGNALING_BY_ERBB4
ENSG00000115904	SIGNALING_BY_ERBB4
ENSG00000158458	SIGNALING_BY_ERBB4
ENSG00000121879	SIGNALING_BY_ERBB4
ENSG00000113070	SIGNALING_BY_ERBB4
ENSG00000117362	SIGNALING_BY_ERBB4
ENSG00000082175	SIGNALING_BY_ERBB4
ENSG00000145675	SIGNALING_BY_ERBB4
ENSG00000141027	SIGNALING_BY_ERBB4
ENSG00000276536	SIGNALING_BY_ERBB4
ENSG00000143947	SIGNALING_BY_ERBB4
ENSG00000213281	SIGNALING_BY_ERBB4
ENSG00000151694	SIGNALING_BY_ERBB4
ENSG00000107562	SIGNALING_BY_ERBB4
ENSG00000133703	SIGNALING_BY_ERBB4
ENSG00000065361	SIGNALING_BY_ERBB4
ENSG00000205155	SIGNALING_BY_ERBB4
ENSG00000138613	SIGNALING_BY_ERBB4
ENSG00000186153	SIGNALING_BY_ERBB4
ENSG00000166225	SIGNALING_BY_FGFR1
ENSG00000113575	SIGNALING_BY_FGFR1
ENSG00000170315	SIGNALING_BY_FGFR1
ENSG00000138675	SIGNALING_BY_FGFR1
ENSG00000133116	SIGNALING_BY_FGFR1
ENSG00000105568	SIGNALING_BY_FGFR1
ENSG00000185070	SIGNALING_BY_FGFR1
ENSG00000160691	SIGNALING_BY_FGFR1
ENSG00000113578	SIGNALING_BY_FGFR1
ENSG00000137218	SIGNALING_BY_FGFR1
ENSG00000078579	SIGNALING_BY_FGFR1
ENSG00000102678	SIGNALING_BY_FGFR1
ENSG00000158815	SIGNALING_BY_FGFR1
ENSG00000126500	SIGNALING_BY_FGFR1
ENSG00000102882	SIGNALING_BY_FGFR1
ENSG00000177885	SIGNALING_BY_FGFR1
ENSG00000276536	SIGNALING_BY_FGFR1
ENSG00000070193	SIGNALING_BY_FGFR1
ENSG00000150991	SIGNALING_BY_FGFR1
ENSG00000100030	SIGNALING_BY_FGFR1
ENSG00000077782	SIGNALING_BY_FGFR1
ENSG00000174775	SIGNALING_BY_FGFR1
ENSG00000221983	SIGNALING_BY_FGFR1
ENSG00000136158	SIGNALING_BY_FGFR1
ENSG00000198369	SIGNALING_BY_FGFR1
ENSG00000143947	SIGNALING_BY_FGFR1
ENSG00000186895	SIGNALING_BY_FGFR1
ENSG00000075388	SIGNALING_BY_FGFR1
ENSG00000197122	SIGNALING_BY_FGFR1
ENSG00000115904	SIGNALING_BY_FGFR1
ENSG00000124181	SIGNALING_BY_FGFR1
ENSG00000121879	SIGNALING_BY_FGFR1
ENSG00000070388	SIGNALING_BY_FGFR1
ENSG00000107831	SIGNALING_BY_FGFR1
ENSG00000110395	SIGNALING_BY_FGFR1
ENSG00000138685	SIGNALING_BY_FGFR1
ENSG00000179295	SIGNALING_BY_FGFR1
ENSG00000145675	SIGNALING_BY_FGFR1
ENSG00000104695	SIGNALING_BY_FGFR1
ENSG00000166068	SIGNALING_BY_FGFR1
ENSG00000118972	SIGNALING_BY_FGFR1
ENSG00000213281	SIGNALING_BY_FGFR1
ENSG00000111241	SIGNALING_BY_FGFR1
ENSG00000133703	SIGNALING_BY_FGFR1
ENSG00000125848	SIGNALING_BY_FGFR1
ENSG00000157764	SIGNALING_BY_FGFR1
ENSG00000156427	SIGNALING_BY_FGFR1
ENSG00000079277	SIGNALING_BY_FGFR1
ENSG00000127418	SIGNALING_BY_FGFR1
ENSG00000011201	SIGNALING_BY_FGFR1
ENSG00000109458	SIGNALING_BY_FGFR1
ENSG00000166225	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000133703	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000138675	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000115415	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000113578	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000121741	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000078579	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000257923	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000102678	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000158815	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000173757	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000177885	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000111605	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000126561	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000077782	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000174775	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000122779	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000186716	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000033327	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000168610	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000111790	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000075388	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000147475	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000115904	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000124181	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000121879	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000107831	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000213066	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000109458	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000145675	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000276536	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000118972	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000213281	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000119397	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000111241	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000124831	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000156735	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000196535	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000138685	SIGNALING_BY_FGFR1_IN_DISEASE
ENSG00000166225	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000138675	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000113578	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000078579	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000066468	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000102678	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000005075	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000158815	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000181222	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000177885	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000188342	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000070193	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000047315	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000174775	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000196468	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000100142	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000105258	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000099817	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000118972	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000114503	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000186895	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000144231	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000075388	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000115904	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000147669	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000124181	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000121879	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000070388	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000107831	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000109458	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000145675	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000276536	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000140285	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000213281	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000163882	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000136937	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000111241	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000168002	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000177700	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000133703	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000125651	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000156427	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000102978	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000138685	SIGNALING_BY_FGFR2_IN_DISEASE
ENSG00000166225	SIGNALING_BY_FGFR3
ENSG00000113575	SIGNALING_BY_FGFR3
ENSG00000170315	SIGNALING_BY_FGFR3
ENSG00000138675	SIGNALING_BY_FGFR3
ENSG00000105568	SIGNALING_BY_FGFR3
ENSG00000160691	SIGNALING_BY_FGFR3
ENSG00000113578	SIGNALING_BY_FGFR3
ENSG00000137218	SIGNALING_BY_FGFR3
ENSG00000078579	SIGNALING_BY_FGFR3
ENSG00000102678	SIGNALING_BY_FGFR3
ENSG00000158815	SIGNALING_BY_FGFR3
ENSG00000102882	SIGNALING_BY_FGFR3
ENSG00000177885	SIGNALING_BY_FGFR3
ENSG00000150991	SIGNALING_BY_FGFR3
ENSG00000100030	SIGNALING_BY_FGFR3
ENSG00000174775	SIGNALING_BY_FGFR3
ENSG00000221983	SIGNALING_BY_FGFR3
ENSG00000196468	SIGNALING_BY_FGFR3
ENSG00000136158	SIGNALING_BY_FGFR3
ENSG00000143947	SIGNALING_BY_FGFR3
ENSG00000179295	SIGNALING_BY_FGFR3
ENSG00000075388	SIGNALING_BY_FGFR3
ENSG00000197122	SIGNALING_BY_FGFR3
ENSG00000115904	SIGNALING_BY_FGFR3
ENSG00000124181	SIGNALING_BY_FGFR3
ENSG00000121879	SIGNALING_BY_FGFR3
ENSG00000107831	SIGNALING_BY_FGFR3
ENSG00000110395	SIGNALING_BY_FGFR3
ENSG00000138685	SIGNALING_BY_FGFR3
ENSG00000145675	SIGNALING_BY_FGFR3
ENSG00000104695	SIGNALING_BY_FGFR3
ENSG00000276536	SIGNALING_BY_FGFR3
ENSG00000118972	SIGNALING_BY_FGFR3
ENSG00000213281	SIGNALING_BY_FGFR3
ENSG00000068078	SIGNALING_BY_FGFR3
ENSG00000133703	SIGNALING_BY_FGFR3
ENSG00000115339	SIGNALING_BY_FGFR3
ENSG00000157764	SIGNALING_BY_FGFR3
ENSG00000156427	SIGNALING_BY_FGFR3
ENSG00000079277	SIGNALING_BY_FGFR3
ENSG00000109458	SIGNALING_BY_FGFR3
ENSG00000166225	SIGNALING_BY_FGFR4
ENSG00000113575	SIGNALING_BY_FGFR4
ENSG00000170315	SIGNALING_BY_FGFR4
ENSG00000160867	SIGNALING_BY_FGFR4
ENSG00000105568	SIGNALING_BY_FGFR4
ENSG00000160691	SIGNALING_BY_FGFR4
ENSG00000113578	SIGNALING_BY_FGFR4
ENSG00000162344	SIGNALING_BY_FGFR4
